latitude,longitude,property_type,accommodates,bathrooms,bedrooms,beds,price
42.3330209,-71.05220255,Apartment,8,1,2,4,200.00
42.33734875,-71.04815021,Apartment,2,1,1,1,90.00
42.33178081,-71.05236165,Apartment,11,1,3,8,250.00
42.3397966,-71.04881414,Apartment,1,1,1,2,169.00
42.33024549,-71.05546171,Apartment,6,1,3,3,99.00
42.33569354,-71.04772417,Apartment,2,1.5,1,1,500.00
42.33146036,-71.0531129,Apartment,11,1,3,8,330.00
42.33524293,-71.04390496,House,8,1,3,4,99.00
42.3348437,-71.04995025,Apartment,2,1,1,1,140.00
42.33685478,-71.04693754,Apartment,2,1,1,1,80.00
42.33764799,-71.04500814,Apartment,2,1,2,2,250.00
42.33305541,-71.0484048,Condominium,6,1,1,4,225.00
42.33550118,-71.03201441,Apartment,5,2,2,2,250.00
42.33604115,-71.05393262,Apartment,7,2,2,4,225.00
42.33304405,-71.0292097,House,4,1,1,1,156.00
42.33775519,-71.04743668,House,3,1,1,2,175.00
42.35208077,-71.13599057,House,2,1,1,1,100.00
42.35265882,-71.13497236,House,1,1,1,1,33.00
42.34802553,-71.13730591,Apartment,2,1,1,1,103.00
42.35154571,-71.12558205,Apartment,4,1,1,2,110.00
42.34637358,-71.13472997,Apartment,4,1,1,1,175.00
42.35244545,-71.13715111,Apartment,2,0,1,1,60.00
42.35937208,-71.13155989,Apartment,2,1,0,1,175.00
42.3507987,-71.13327159,Apartment,2,1,1,1,99.00
42.35026029,-71.14361308,House,2,2,1,1,120.00
42.34820037,-71.13914026,Apartment,2,1,1,1,50.00
42.34934248,-71.12908093,Apartment,4,1,1,2,100.00
42.35266233,-71.12624835,Apartment,7,1,2,3,260.00
42.35334442,-71.12693352,Apartment,2,1,1,1,85.00
42.35136145,-71.12615239,Apartment,2,1,1,1,93.00
42.35501678,-71.12759006,Apartment,1,1,1,1,40.00
42.34763753,-71.13235922,House,1,2,1,1,39.00
42.35572891,-71.13072245,Apartment,2,1,1,1,85.00
42.35425366,-71.13715329,House,2,2,1,1,75.00
42.35026472,-71.1270331,Apartment,2,1,1,1,76.00
42.35019417,-71.14215165,House,1,2,1,1,40.00
42.35065647,-71.13997201,Apartment,1,1,1,1,50.00
42.35231133,-71.13655217,House,2,2,1,1,69.00
42.36017549,-71.1291039,Apartment,1,1,1,1,108.00
42.36053025,-71.12395222,House,2,1,1,1,119.00
42.35502536,-71.13740266,House,1,1.5,1,1,32.00
42.34856092,-71.13212688,Apartment,2,1,1,1,88.00
42.35219989,-71.13442737,Apartment,2,1,1,1,60.00
42.35191984,-71.13301243,House,2,1,1,1,130.00
42.36444258,-71.13058405,Condominium,2,1,0,0,168.00
42.35385194,-71.12209681,Apartment,1,1,1,1,60.00
42.36164086,-71.12389447,Apartment,2,1,1,1,40.00
42.36424315,-71.13135873,Condominium,2,1,1,1,179.00
42.3528677,-71.13933817,Condominium,6,1,3,3,350.00
42.36022455,-71.13355804,House,2,2,1,1,50.00
42.35153184,-71.12500876,Apartment,3,1,1,2,70.00
42.35315202,-71.12966786,Apartment,2,1,1,1,77.00
42.36259858,-71.13065251,Apartment,4,2,2,2,189.00
42.35877289,-71.13183188,Apartment,4,1,2,2,195.00
42.36172483,-71.12716152,House,2,1,1,1,72.00
42.35935511,-71.12935441,Apartment,3,1,1,3,189.00
42.36254625,-71.1339472,Apartment,5,1,2,2,524.00
42.35105232,-71.133836,Apartment,2,1,0,2,78.00
42.36030977,-71.13411348,House,2,2,1,1,40.00
42.34944609,-71.13080634,Apartment,4,1,1,2,210.00
42.35049293,-71.13328057,Apartment,4,1,0,3,95.00
42.3612062,-71.12649281,House,2,1,1,2,79.00
42.3479884,-71.13939138,Apartment,1,1,1,1,60.00
42.35849966,-71.12822625,Apartment,4,1,2,2,145.00
42.35882253,-71.13018411,Apartment,2,2,1,1,80.00
42.35156937,-71.13164992,Villa,2,1,1,1,70.00
42.34998843,-71.14420208,House,2,2,1,1,65.00
42.35054345,-71.14384402,House,2,2,1,1,74.00
42.36117818,-71.12378116,House,2,1,1,2,119.00
42.36077501,-71.12743714,Apartment,2,1,1,1,85.00
42.35452545,-71.13657899,House,1,1.5,1,1,45.00
42.35294579,-71.12187298,Apartment,2,1,1,1,90.00
42.34645247,-71.13489574,Apartment,2,1,0,1,100.00
42.35303314,-71.13159941,Apartment,1,2,1,1,40.00
42.35769453,-71.12869547,House,8,2.5,4,6,550.00
42.35514819,-71.13799961,House,1,1.5,1,1,39.00
42.35219162,-71.12261441,Apartment,2,1,1,1,60.00
42.35211411,-71.12959065,House,1,2,1,1,27.00
42.35720643,-71.12871661,House,2,2,1,1,75.00
42.35280565,-71.12398136,Apartment,2,1,1,2,60.00
42.35497619,-71.12949326,Apartment,1,2,1,1,45.00
42.34999923,-71.13325251,House,1,2,1,1,100.00
42.34839562,-71.13319099,Loft,3,1,0,2,130.00
42.36093263,-71.12548837,Apartment,2,1,1,1,79.00
42.35172558,-71.12104524,Apartment,1,1,1,1,90.00
42.36141252,-71.1258698,House,2,1,1,1,79.00
42.3501454,-71.12884719,Apartment,2,1,1,1,75.00
42.36040825,-71.1243859,Apartment,2,1,1,1,58.00
42.34996427,-71.14370959,House,2,2,1,1,75.00
42.3504619,-71.12950478,Apartment,2,1,1,1,110.00
42.34805623,-71.13338313,Condominium,4,1,1,2,180.00
42.3533978,-71.14235466,House,2,2,1,1,65.00
42.34989153,-71.14256571,House,2,2,1,1,67.00
42.35422819,-71.12701636,Apartment,2,1,1,1,99.00
42.35256659,-71.12539768,Apartment,2,1,1,1,80.00
42.35174297,-71.12733594,Apartment,4,1,1,2,135.00
42.35490972,-71.13806502,House,1,1.5,1,1,50.00
42.35811825,-71.13091372,Apartment,4,1,1,1,130.00
42.35018807,-71.1324991,House,2,2,1,1,130.00
42.35507102,-71.13262778,House,1,1,1,1,35.00
42.35272546,-71.12065085,Apartment,4,1,2,2,75.00
42.35405674,-71.12737268,Apartment,1,1,1,1,60.00
42.35452204,-71.13872848,House,1,1.5,1,1,58.00
42.35931488,-71.12876998,Apartment,4,1,2,3,208.00
42.34772207,-71.13355036,Apartment,3,1,0,2,75.00
42.35857131,-71.12983367,House,2,2,1,1,70.00
42.35283178,-71.13295587,Apartment,3,1,1,1,295.00
42.35195924,-71.12064305,Apartment,2,1,0,1,150.00
42.34877625,-71.13132203,Apartment,2,1,1,1,65.00
42.34942212,-71.12938809,Apartment,4,1,1,1,175.00
42.34908408,-71.13689601,Apartment,2,1,1,1,175.00
42.35478799,-71.13208846,Apartment,4,0,1,2,100.00
42.35335918,-71.13034354,Apartment,5,1,2,4,250.00
42.34848106,-71.13623582,Apartment,4,1,2,2,187.00
42.35412286,-71.13048573,House,2,1,1,1,80.00
42.35173454,-71.13762471,Apartment,2,1,1,1,70.00
42.35344917,-71.13179683,,1,1,1,1,115.00
42.34630943,-71.13481396,Apartment,2,1,1,1,185.00
42.3543757,-71.12548069,House,7,1,2,3,260.00
42.35468893,-71.12760272,Apartment,5,1,2,2,175.00
42.35674094,-71.1365156,Apartment,6,1,3,4,140.00
42.35438527,-71.13118019,Apartment,2,1,1,1,80.00
42.364223,-71.13069165,Condominium,6,2,2,2,259.00
42.34877052,-71.13343779,Apartment,1,1,1,1,120.00
42.35944915,-71.12769432,House,2,1,1,1,108.00
42.34772212,-71.13526355,Apartment,1,1,1,1,90.00
42.35070452,-71.1260602,Apartment,2,1,1,1,125.00
42.35160286,-71.1265135,Apartment,2,1,1,1,62.00
42.35046782,-71.13581039,Apartment,1,1,1,1,47.00
42.36020736,-71.11814967,Apartment,2,1,1,1,99.00
42.35507903,-71.13695879,Apartment,1,1.5,1,1,60.00
42.35268367,-71.12124797,Apartment,2,1,1,1,50.00
42.35758807,-71.12854637,House,1,1,1,1,45.00
42.36208644,-71.12470255,House,3,1,1,2,70.00
42.35021722,-71.14352209,House,2,2,1,1,60.00
42.35368863,-71.1415454,House,2,1,1,1,59.00
42.35325033,-71.12957885,Apartment,2,1,1,1,50.00
42.35465926,-71.12928642,Apartment,2,1,0,1,95.00
42.34827123,-71.13494337,Apartment,2,1,1,1,59.00
42.35346124,-71.13266223,Apartment,2,1,1,1,80.00
42.34972173,-71.13111851,Apartment,6,2,3,3,169.00
42.34967163,-71.13114441,House,2,1,0,1,120.00
42.36083829,-71.13559988,House,2,2,1,1,40.00
42.3485404,-71.13754549,Apartment,2,1,1,2,105.00
42.35103627,-71.12801699,Apartment,3,1,0,1,79.00
42.36060819,-71.1318797,Apartment,1,1,1,1,90.00
42.34869537,-71.13325088,Apartment,2,1,1,1,72.00
42.35450948,-71.12934351,Apartment,1,1,1,1,32.00
42.34930501,-71.12990337,Apartment,6,2,3,3,199.00
42.35977397,-71.13534875,House,2,2,1,1,45.00
42.34832593,-71.13613371,House,3,1,1,2,65.00
42.36426654,-71.13078915,Condominium,4,2,2,2,179.00
42.35358004,-71.12786864,Apartment,2,1,1,1,60.00
42.35913733,-71.13005211,Apartment,2,2,1,1,80.00
42.36230908,-71.1349421,House,2,1,1,1,120.00
42.35075578,-71.12870645,Apartment,2,1,1,1,75.00
42.35086692,-71.12917518,Apartment,2,1,1,1,100.00
42.35518988,-71.13798366,House,1,1.5,1,1,45.00
42.36320793,-71.13441719,Apartment,2,1,1,1,125.00
42.35675531,-71.13745743,House,1,1.5,1,1,50.00
42.3589929,-71.12883794,House,1,1,1,1,98.00
42.35317018,-71.1255631,Apartment,3,1,1,2,109.00
42.34737835,-71.13722682,Apartment,2,1,1,1,85.00
42.35107295,-71.12679922,Apartment,1,1,1,1,50.00
42.35850566,-71.12944469,Apartment,4,1,2,2,125.00
42.34893114,-71.1378853,Apartment,2,1,1,1,110.00
42.34909987,-71.13098673,Apartment,4,1,1,1,79.00
42.34923036,-71.12990007,Apartment,4,1,1,2,100.00
42.35189565,-71.12958036,Apartment,2,1,1,1,58.00
42.35860656,-71.13057532,House,2,2,1,1,80.00
42.36440046,-71.13076271,Apartment,4,2,2,2,259.00
42.35686087,-71.1305779,Apartment,2,0,1,2,62.00
42.35284214,-71.12815277,Apartment,2,1,1,1,95.00
42.35614366,-71.13712073,House,1,1.5,1,1,20.00
42.3590255,-71.130658,House,2,2,1,1,70.00
42.3495402,-71.13111727,Apartment,4,1,1,2,125.00
42.34951254,-71.13427352,Apartment,2,1,1,1,150.00
42.35122488,-71.13161809,Apartment,2,1,0,1,150.00
42.35073176,-71.12771611,Apartment,2,1,1,1,70.00
42.34981366,-71.13208535,Apartment,1,1,0,1,95.00
42.34989452,-71.1299221,Apartment,6,2,3,3,239.00
42.36275008,-71.12976226,Apartment,4,2,2,2,199.00
42.36127634,-71.12395963,House,1,1,1,1,33.00
42.35003054,-71.12729131,Apartment,2,0.5,1,1,40.00
42.35942052,-71.1273318,Apartment,2,1,1,1,89.00
42.35168761,-71.13383981,Apartment,2,1,1,1,100.00
42.35481886,-71.12599194,Apartment,5,1,1,5,80.00
42.35659961,-71.13718051,Apartment,1,1.5,1,1,58.00
42.35145625,-71.12634006,Apartment,2,1,1,1,85.00
42.34901655,-71.1361512,Apartment,2,1,1,1,45.00
42.35155058,-71.12770693,Apartment,2,1,1,1,127.00
42.3480175,-71.13607079,Apartment,2,1,1,1,11.00
42.34927683,-71.13074081,Apartment,6,2,3,3,209.00
42.34955268,-71.12960869,Apartment,6,2,3,3,259.00
42.36453585,-71.11837975,Apartment,2,1,1,1,120.00
42.35276204,-71.12726942,House,1,2,1,1,45.00
42.34807465,-71.13538817,Apartment,5,1,2,2,298.00
42.34780682,-71.13846168,House,1,1,0,1,55.00
42.35536689,-71.13735574,House,1,1.5,1,1,58.00
42.35192949,-71.14205607,House,2,2.5,1,1,80.00
42.36298423,-71.12901667,Apartment,2,1,1,1,149.00
42.34988641,-71.13085676,Apartment,2,1,1,1,159.00
42.35307882,-71.12640357,Apartment,4,1,1,2,60.00
42.35585154,-71.12821635,House,7,2,3,3,279.00
42.35009455,-71.13258853,Apartment,2,1,0,1,83.00
42.35158931,-71.13346641,Apartment,4,1,1,2,90.00
42.35267266,-71.12718862,Apartment,2,1,1,1,75.00
42.3521949,-71.12595064,Apartment,4,1,1,2,138.00
42.35053057,-71.12820937,Apartment,2,1,1,1,66.00
42.36358002,-71.13150505,Apartment,4,2,2,2,199.00
42.35768318,-71.12936901,Apartment,6,2,4,6,400.00
42.35223743,-71.12492056,Apartment,2,1,1,1,65.00
42.35293529,-71.12771394,Apartment,2,1,1,1,50.00
42.36114983,-71.12551284,Apartment,2,1,1,1,89.00
42.35216084,-71.12938189,Apartment,2,1,1,1,52.00
42.34998547,-71.14202092,House,2,2,1,1,70.00
42.34919132,-71.12944566,Apartment,3,1,2,2,139.00
42.34784649,-71.1355986,Apartment,3,1,0,2,269.00
42.36126465,-71.12532001,Apartment,2,1,1,1,91.00
42.36317744,-71.13364064,Apartment,2,1,1,1,70.00
42.3552798,-71.13449907,House,2,2,1,1,68.00
42.35417082,-71.12753884,Apartment,5,1,2,2,200.00
42.35136743,-71.13299116,House,2,2,1,1,130.00
42.36565214,-71.1198919,Apartment,2,1,1,1,70.00
42.35524225,-71.13547457,House,2,2,1,1,66.00
42.34871296,-71.13803295,Apartment,2,1,1,1,50.00
42.35991553,-71.12483112,House,2,1,1,1,45.00
42.3533892,-71.12655602,Apartment,2,1,1,1,48.00
42.36274373,-71.12907139,Apartment,3,1,0,1,125.00
42.35488681,-71.13865334,House,1,1.5,1,1,58.00
42.35179203,-71.12690082,Apartment,2,1,1,1,59.00
42.34851107,-71.13282396,Apartment,2,1,1,0,139.00
42.36431499,-71.12985758,Apartment,4,2,2,2,239.00
42.34774609,-71.13870237,Apartment,3,1,2,2,200.00
42.34936146,-71.13515065,Apartment,1,1,1,1,72.00
42.35995247,-71.12801213,House,2,1,1,1,128.00
42.36287772,-71.12940938,Apartment,6,2,2,3,269.00
42.36192885,-71.13064064,Townhouse,2,1,1,1,230.00
42.3593019,-71.1340864,Condominium,3,1,1,1,120.00
42.36212689,-71.11760371,Apartment,2,1,1,1,70.00
42.34811539,-71.13922865,Apartment,2,1,1,1,50.00
42.35321761,-71.13227193,Apartment,2,1,1,1,85.00
42.35005816,-71.13925009,Apartment,4,1,2,2,150.00
42.35417693,-71.1326162,Apartment,2,1,1,1,80.00
42.3531623,-71.12650086,Apartment,3,1,1,2,67.00
42.35092204,-71.12768196,Apartment,2,2,1,1,45.00
42.3545958,-71.1281164,Apartment,1,1,1,1,40.00
42.35143024,-71.12604073,Apartment,2,1,1,1,69.00
42.35645119,-71.13661022,Apartment,1,1.5,1,1,55.00
42.34735545,-71.13738686,Apartment,5,1,2,2,180.00
42.34966996,-71.13048927,Apartment,6,2,3,3,279.00
42.35879097,-71.12856524,Apartment,2,1,1,1,50.00
42.34805571,-71.13905559,Apartment,2,0.5,1,1,25.00
42.35534198,-71.13826509,House,1,1.5,1,1,60.00
42.35819787,-71.12901562,House,2,2,1,1,75.00
42.35287968,-71.12511943,Apartment,1,1,1,1,28.00
42.35201383,-71.14047181,House,4,1,1,2,75.00
42.34720567,-71.13433882,Apartment,2,1,1,1,129.00
42.34706793,-71.13520914,Apartment,2,1,1,1,50.00
42.33455836,-71.11459173,Apartment,1,2.5,1,1,75.00
42.369137,-71.11435455,House,1,1,1,1,85.00
42.33974852,-71.13645503,Bed & Breakfast,3,1,1,1,155.00
42.3418045,-71.1108258,Apartment,3,1,1,2,272.00
42.34100553,-71.11237534,Apartment,5,2,2,2,350.00
42.35934172,-71.11404689,Apartment,8,2,3,5,329.00
42.35557506,-71.11156919,House,4,1,1,3,140.00
42.3862181,-71.08157049,Apartment,1,2,1,1,70.00
42.36916542,-71.11555022,Apartment,4,1,2,2,295.00
42.38764352,-71.07964873,Condominium,1,1,1,1,80.00
42.36535112,-71.11436299,House,4,1,2,2,240.00
42.38077345,-71.08518545,Apartment,3,1,1,2,88.00
42.38680887,-71.08269544,Entire Floor,2,1,1,1,80.00
42.38496528,-71.08352724,Apartment,2,1,1,1,80.00
42.35945285,-71.11368818,Apartment,2,1,1,1,113.00
42.36926547,-71.07202422,Apartment,3,1,1,1,180.00
42.38756052,-71.08223597,Apartment,2,1,1,1,47.00
42.38266204,-71.08562213,Apartment,2,1,1,1,69.00
42.34178816,-71.13868836,House,4,1,1,2,125.00
42.3346569,-71.11345644,Apartment,1,1,1,1,39.00
42.38054561,-71.08428255,Apartment,2,1,1,1,69.00
42.34265399,-71.11186809,Apartment,2,1,1,,60.00
42.36347248,-71.11570069,Apartment,4,1,2,1,195.00
42.37637565,-71.04845935,Boat,7,1,1,5,229.00
42.38114177,-71.08188007,Apartment,7,1,3,3,249.00
42.33660222,-71.11522093,Loft,2,1,1,2,72.00
42.35130457,-71.12314049,Apartment,2,1,1,1,179.00
42.38551619,-71.08025597,Apartment,6,2,2,3,199.00
42.3823685,-71.08617033,Apartment,2,1,1,1,75.00
42.37572967,-71.13338821,Apartment,4,1,1,2,146.00
42.33637595,-71.14083351,Apartment,2,1.5,1,1,85.00
42.37372432,-71.12188783,Apartment,10,3,5,5,259.00
42.38312446,-71.08010415,Apartment,2,1,1,1,69.00
42.384376,-71.08052184,Apartment,4,1,1,2,200.00
42.37468901,-71.07443976,House,2,1,1,1,72.00
42.34910682,-71.12858566,Apartment,2,1,1,1,89.00
42.37375576,-71.12211638,Apartment,9,2,5,5,459.00
42.38774101,-71.07989661,Apartment,2,1,1,1,65.00
42.30330536,-71.16193984,Townhouse,1,1,1,1,68.00
42.38268125,-71.08571964,Apartment,2,1,1,1,69.00
42.36511232,-71.11480076,House,2,1,1,1,124.00
42.34718706,-71.13185997,Apartment,2,1,1,1,150.00
42.37074135,-71.1149144,House,1,1,1,1,85.00
42.34937989,-71.12286847,Condominium,2,1,1,1,100.00
42.3809677,-71.08379489,Apartment,3,1,1,1,69.00
42.34750341,-71.11833554,Apartment,2,1,1,1,150.00
42.37177133,-71.07129981,Apartment,4,1,1,1,198.00
42.38522635,-71.08092263,Apartment,2,1,1,1,65.00
42.38788781,-71.08065372,Apartment,2,1,1,1,65.00
